date,long_gross_return,short_gross_return,gross_return,transaction_cost,borrow_cost,net_return,long_exposure,short_exposure_abs,gross_exposure,net_exposure,benchmark_return,active_return_vs_equal_weight_long_only,excess_return,portfolio_nav,benchmark_nav
2025-06-03,0.0,0.0,0.0,0.004000000000000001,0.0,-0.004000000000000001,1.0,1.0,2.0,0.0,0.0070072069315681475,-0.011007206931568148,-0.011007206931568148,0.996,1.007007206931568
2025-06-04,0.00081342337109882,0.0037586516246287454,0.004572074995727565,0.0,0.0,0.004572074995727565,1.0,1.0,2.0,0.0,-0.002125576175478623,0.006697651171206189,0.006697651171206189,1.0005537866957448,1.0048667364039792
2025-06-05,-0.010933074747370626,0.0037150440414126023,-0.007218030705958024,0.0,0.0,-0.007218030705958024,1.0,1.0,2.0,0.0,-0.0017214928537249608,-0.005496537852233063,-0.005496537852233063,0.9933317587404124,1.003136865498314
2025-06-06,0.014067593096278747,-0.005390969576399646,0.008676623519879101,0.0,0.0,0.008676623519879101,1.0,1.0,2.0,0.0,0.00943819703591438,-0.0007615735160352785,-0.0007615735160352785,1.0019505244413425,1.0126046688888766
2025-06-09,0.013721936250168994,0.006465923694348957,0.02018785994451795,0.0,0.0,0.02018785994451795,1.0,1.0,2.0,0.0,-0.0013046845751815347,0.021492544519699484,0.021492544519699484,1.0221777613001006,1.0112835391966204
2025-06-10,0.0046064702701462635,0.0027735213725139985,0.007379991642660261,0.0,0.0,0.007379991642660261,1.0,1.0,2.0,0.0,0.004345245981466781,0.0030347456611934795,0.0030347456611934795,1.0297214246358086,1.015677814931438
2025-06-11,-0.005104221656640562,0.0028233674812025273,-0.0022808541754380358,0.0,0.0,-0.0022808541754380358,1.0,1.0,2.0,0.0,-0.0012460831176065597,-0.001034771057831476,-0.001034771057831476,1.02737278022489,1.0144121959533245
2025-06-12,0.0024818417984906584,-0.006295441998425438,-0.0038136001999347796,0.0,0.0,-0.0038136001999347796,1.0,1.0,2.0,0.0,0.004128343134510266,-0.007941943334445046,-0.007941943334445046,1.0234547911848169,1.018600037578052
2025-06-13,-0.008766173747142598,0.008151039658662651,-0.0006151340884799463,0.0,0.0,-0.0006151340884799463,1.0,1.0,2.0,0.0,-0.01113908080134657,0.010523946712866623,0.010523946712866623,1.022825229254741,1.0072537694552153
2025-06-16,0.029035679084691415,-0.00015464063936615458,0.02888103844532526,0.004000000000000001,0.0,0.02488103844532526,1.0,1.0,2.0,0.0,0.010241614134128876,0.014639424311196384,0.014639424311196384,1.0482741831066769,1.0175696738971223
2025-06-17,0.0,0.0,0.0,0.004000000000000001,0.0,-0.004000000000000001,1.0,1.0,2.0,0.0,-0.007889925357047687,0.0038899253570476864,0.0038899253570476864,1.0440810863742502,1.0095411251244786
2025-06-18,0.004893067336619594,0.00014647081034773206,0.005039538146967327,0.0,0.0,0.005039538146967327,1.0,1.0,2.0,0.0,0.0011833253278192768,0.00385621281914805,0.00385621281914805,1.0493427728375602,1.0107357407073136
2025-06-20,0.00046299059381783576,-0.0017604903890366843,-0.0012974997952188484,0.0,0.0,-0.0012974997952188484,1.0,1.0,2.0,0.0,0.001134738108427618,-0.002432237903646466,-0.002432237903646466,1.047981250804689,1.0118826610698441
2025-06-23,0.0006271816870799753,-0.010980264539384117,-0.01035308285230414,0.0,0.0,-0.01035308285230414,1.0,1.0,2.0,0.0,0.008251643207767714,-0.018604726060071852,-0.018604726060071852,1.0371314140874468,1.0202323557571191
2025-06-24,0.019426439554081815,-0.015047424131671445,0.0043790154224103706,0.0,0.0,0.0043790154224103706,1.0,1.0,2.0,0.0,0.010394718541356667,-0.006015703118946296,-0.006015703118946296,1.041673028544802,1.0308373839419995
2025-06-25,-0.009060235548451388,0.0029779295079313158,-0.006082306040520074,0.0,0.0,-0.006082306040520074,1.0,1.0,2.0,0.0,-0.006076652042891699,-5.653997628375304e-06,-5.653997628375304e-06,1.035337254391037,1.0245733438469793
2025-06-26,0.007269374925036893,-0.014585187247080938,-0.0073158123220440465,0.0,0.0,-0.0073158123220440465,1.0,1.0,2.0,0.0,0.008752999258149468,-0.016068811580193514,-0.016068811580193514,1.0277629213478918,1.0335414335655915
2025-06-27,0.00427126535929675,-0.007297227112419197,-0.003025961753122448,0.0,0.0,-0.003025961753122448,1.0,1.0,2.0,0.0,0.0054743759054966465,-0.008500337658619093,-0.008500337658619093,1.0246529500566157,1.0391994278868355
2025-06-30,0.011962087316041403,-0.0025984939137008722,0.00936359340234053,0.0,0.0,0.00936359340234053,1.0,1.0,2.0,0.0,0.006330878030882208,0.0030327153714583225,0.0030327153714583225,1.0342473836594548,1.0457784727145496
2025-07-01,0.009724616007041276,-0.00429091664868746,0.005433699358353816,0.004000000000000001,0.0,0.0014336993583538155,1.0,1.0,2.0,0.0,0.005277899658444373,-0.0038442003000905573,-0.0038442003000905573,1.0357301834697865,1.0512979865584982
2025-07-02,0.0,0.0,0.0,0.004000000000000001,0.0,-0.004000000000000001,1.0,1.0,2.0,0.0,0.00334202017605752,-0.0073420201760575204,-0.0073420201760575204,1.0315872627359073,1.0548114456406252
2025-07-03,0.007232254201550797,-0.00629107210846765,0.0009411820930831484,0.0,0.0,0.0009411820930831484,1.0,1.0,2.0,0.0,0.007235923876393993,-0.0062947417833108445,-0.0062947417833108445,1.032558174195047,1.0624439809652297
2025-07-07,-0.00798433566052155,0.002504747755391007,-0.005479587905130541,0.0,0.0,-0.005479587905130541,1.0,1.0,2.0,0.0,-0.007073097825380271,0.0015935099202497296,0.0015935099202497296,1.026900180912384,1.0549292107538764
2025-07-08,-0.0009343379645011967,0.0020316677521542543,0.0010973297876530565,0.0,0.0,0.0010973297876530565,1.0,1.0,2.0,0.0,0.0005308013525148214,0.0005665284351382351,0.0005665284351382351,1.0280270290698457,1.055489168605752
