date,instrument_id,target_weight,capital_weight,effective_weight,daily_close_return,gross_return_contribution,signal_date,execution_date,end_date,sleeve_slot,side
2025-09-17,NRG,0.05,1.0,0.05,0.002192209370938114,0.0001096104685469057,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,NRG,0.05,1.0,0.05,-0.0023696986096845007,-0.00011848493048422504,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,NRG,0.05,1.0,0.05,0.001035367881909055,5.1768394095452754e-05,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,NRG,0.05,1.0,0.05,0.04021658426749619,0.0020108292133748096,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,NRG,0.05,1.0,0.05,-0.020705383388287313,-0.0010352691694143657,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,NRG,0.05,1.0,0.05,-0.011049321477664575,-0.0005524660738832288,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,NRG,0.05,1.0,0.05,-0.015823214614860248,-0.0007911607307430125,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,NSC,-0.05,1.0,-0.05,0.00888188125981415,-0.00044409406299070756,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,NSC,-0.05,1.0,-0.05,0.0033554706225933373,-0.00016777353112966688,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,NSC,-0.05,1.0,-0.05,-0.0003236908318859921,1.6184541594299606e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,NSC,-0.05,1.0,-0.05,0.016834480341981983,-0.0008417240170990992,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,NSC,-0.05,1.0,-0.05,0.003643727531861707,-0.00018218637659308536,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,NSC,-0.05,1.0,-0.05,0.024109051476566945,-0.0012054525738283473,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,NSC,-0.05,1.0,-0.05,0.005265912505674875,-0.00026329562528374376,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,NSC,-0.05,1.0,-0.05,0.004245458163737892,-0.00021227290818689461,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,NSC,-0.05,1.0,-0.05,0.00426167896308427,-0.00021308394815421351,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,ODFL,0.05,1.0,0.05,0.002484679975951032,0.0001242339987975516,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,ODFL,0.05,1.0,0.05,0.01218595920317389,0.0006092979601586946,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,ODFL,0.05,1.0,0.05,-0.035573561868293524,-0.0017786780934146763,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,ODFL,0.05,1.0,0.05,0.004231672501281425,0.00021158362506407125,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,ODFL,0.05,1.0,0.05,-0.010885576240816763,-0.0005442788120408381,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,ODFL,0.05,1.0,0.05,-0.01356150558778857,-0.0006780752793894285,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,ODFL,0.05,1.0,0.05,0.0029512065566446033,0.00014756032783223017,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,ODFL,0.05,1.0,0.05,0.0123438304510326,0.00061719152255163,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,ODFL,0.05,1.0,0.05,-0.0044661414512409126,-0.00022330707256204563,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,ORCL,0.05,1.0,0.05,0.03408868521895281,0.0017044342609476406,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,ORCL,0.05,1.0,0.05,0.014926792282450974,0.0007463396141225488,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,ORCL,0.05,1.0,0.05,-0.017087889084549834,-0.0008543944542274917,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,ORCL,0.05,1.0,0.05,-0.0158919936318922,-0.00079459968159461,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,ORCL,0.05,1.0,0.05,0.040590782809016845,0.0020295391404508423,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,ORCL,0.05,1.0,0.05,0.06314380403240638,0.0031571902016203192,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,ORCL,0.05,1.0,0.05,-0.04363859277284787,-0.0021819296386423937,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,ORCL,0.05,1.0,0.05,-0.017111131105646438,-0.0008555565552823219,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,ORCL,0.05,1.0,0.05,-0.05553403905856691,-0.0027767019529283455,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,OTIS,0.05,1.0,0.05,0.006400229222154774,0.0003200114611077387,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,OTIS,0.05,1.0,0.05,-0.004685958012555225,-0.00023429790062776124,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,OTIS,0.05,1.0,0.05,0.004820127704790345,0.00024100638523951725,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,OTIS,0.05,1.0,0.05,0.007920542569716416,0.0003960271284858208,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,OTIS,0.05,1.0,0.05,-0.013170820420898122,-0.0006585410210449062,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,OTIS,0.05,1.0,0.05,0.001906558725576435,9.532793627882176e-05,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,OTIS,0.05,1.0,0.05,-0.0023508474127656998,-0.00011754237063828499,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,OTIS,0.05,1.0,0.05,-0.004376109881069845,-0.00021880549405349227,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,OTIS,0.05,1.0,0.05,0.008001774098552517,0.00040008870492762587,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,PEP,-0.05,1.0,-0.05,-0.020135099028424253,0.0010067549514212128,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,PEP,-0.05,1.0,-0.05,-0.004337296394203105,0.00021686481971015527,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,PEP,-0.05,1.0,-0.05,0.008569502270961982,-0.0004284751135480991,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,PEP,-0.05,1.0,-0.05,-0.003540296617733585,0.00017701483088667925,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,PEP,-0.05,1.0,-0.05,0.00731894649022391,-0.0003659473245111955,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,PEP,-0.05,1.0,-0.05,-0.005149620158441115,0.00025748100792205575,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,PEP,-0.05,1.0,-0.05,0.006169004602086137,-0.00030845023010430685,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,PEP,-0.05,1.0,-0.05,0.0019027312981687583,-9.513656490843792e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,PEP,-0.05,1.0,-0.05,-0.01582605445816243,0.0007913027229081216,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,ROST,-0.05,1.0,-0.05,-0.0057472169596424205,0.00028736084798212106,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,ROST,-0.05,1.0,-0.05,-0.004080137791954486,0.0002040068895977243,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,ROST,-0.05,1.0,-0.05,0.0014339196616670602,-7.169598308335302e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,ROST,-0.05,1.0,-0.05,-0.0038866888043275205,0.00019433444021637605,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,ROST,-0.05,1.0,-0.05,0.0006161263977484399,-3.0806319887421994e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,ROST,-0.05,1.0,-0.05,-0.010329725033438875,0.0005164862516719437,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,ROST,-0.05,1.0,-0.05,0.006981420487176315,-0.0003490710243588158,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,ROST,-0.05,1.0,-0.05,0.025741306192027302,-0.0012870653096013652,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,ROST,-0.05,1.0,-0.05,0.00020081917403946825,-1.0040958701973413e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,RTX,-0.05,1.0,-0.05,0.01616930597907107,-0.0008084652989535535,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,RTX,-0.05,1.0,-0.05,0.0013259772748639431,-6.629886374319716e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,RTX,-0.05,1.0,-0.05,-0.0017026259702436208,8.513129851218105e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,RTX,-0.05,1.0,-0.05,-0.000758002434040006,3.7900121702000304e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,RTX,-0.05,1.0,-0.05,0.0003161145849224223,-1.5805729246121116e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,RTX,-0.05,1.0,-0.05,0.007520174222103826,-0.00037600871110519133,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,RTX,-0.05,1.0,-0.05,0.006962290618154787,-0.0003481145309077394,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,RTX,-0.05,1.0,-0.05,0.005232505543405708,-0.0002616252771702854,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,RTX,-0.05,1.0,-0.05,-0.005391188485258103,0.00026955942426290513,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,SNDK,0.05,1.0,0.05,0.045977002336143435,0.002298850116807172,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,SNDK,0.05,1.0,0.05,0.016206091390583932,0.0008103045695291967,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,SNDK,0.05,1.0,0.05,0.026433621939275342,0.0013216810969637672,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,SNDK,0.05,1.0,0.05,0.052144316938891544,0.0026072158469445774,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,SNDK,0.05,1.0,0.05,0.03378169561489064,0.001689084780744532,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,SNDK,0.05,1.0,0.05,0.006946473837215583,0.0003473236918607792,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,SNDK,0.05,1.0,0.05,0.03381270325674923,0.0016906351628374616,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,SNDK,0.05,1.0,0.05,-0.06174811655283441,-0.0030874058276417204,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,SNDK,0.05,1.0,0.05,-0.05549434853720392,-0.002774717426860196,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,UNH,0.05,1.0,0.05,-0.006879788255839014,-0.00034398941279195074,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,UNH,0.05,1.0,0.05,-0.023312029817227797,-0.00116560149086139,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,UNH,0.05,1.0,0.05,0.005385887945878576,0.0002692943972939288,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,UNH,0.05,1.0,0.05,-0.019876481657407075,-0.0009938240828703537,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,UNH,0.05,1.0,0.05,0.0055850557938541545,0.0002792527896927077,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,UNH,0.05,1.0,0.05,0.013692114918755438,0.000684605745937772,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,UNH,0.05,1.0,0.05,0.018722567268800283,0.0009361283634400142,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,UNH,0.05,1.0,0.05,0.011849634982107338,0.0005924817491053669,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,UNH,0.05,1.0,0.05,-0.017765281228753427,-0.0008882640614376714,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,UNP,-0.05,1.0,-0.05,0.006235116063695312,-0.0003117558031847656,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,UNP,-0.05,1.0,-0.05,-0.0011560490518170985,5.780245259085493e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,UNP,-0.05,1.0,-0.05,0.005416743700407123,-0.00027083718502035614,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,UNP,-0.05,1.0,-0.05,0.014688893794734037,-0.0007344446897367019,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,UNP,-0.05,1.0,-0.05,0.0011344871931904255,-5.6724359659521276e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,UNP,-0.05,1.0,-0.05,0.023752383362330542,-0.0011876191681165272,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,UNP,-0.05,1.0,-0.05,0.009430913067138169,-0.0004715456533569085,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,UNP,-0.05,1.0,-0.05,0.010439574194589296,-0.0005219787097294649,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,UNP,-0.05,1.0,-0.05,0.007119354856826465,-0.0003559677428413233,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,UPS,0.05,1.0,0.05,-0.003912283260588123,-0.00019561416302940615,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,UPS,0.05,1.0,0.05,0.014044191986047228,0.0007022095993023614,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,UPS,0.05,1.0,0.05,-0.011971718071445925,-0.0005985859035722963,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,UPS,0.05,1.0,0.05,0.010334987255757655,0.0005167493627878828,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,UPS,0.05,1.0,0.05,-0.011640250076904834,-0.0005820125038452417,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,UPS,0.05,1.0,0.05,0.0020224409740585703,0.00010112204870292852,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,UPS,0.05,1.0,0.05,0.002137030070030299,0.00010685150350151496,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,UPS,0.05,1.0,0.05,-0.006041974978575393,-0.0003020987489287697,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,UPS,0.05,1.0,0.05,-0.015732971680064822,-0.0007866485840032412,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,URI,-0.05,1.0,-0.05,0.010554345959084444,-0.0005277172979542222,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,URI,-0.05,1.0,-0.05,0.011340806256129321,-0.000567040312806466,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,URI,-0.05,1.0,-0.05,-0.02883216776973574,0.001441608388486787,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,URI,-0.05,1.0,-0.05,0.012652891024415247,-0.0006326445512207624,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,URI,-0.05,1.0,-0.05,-0.0013470167755009754,6.735083877504878e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,URI,-0.05,1.0,-0.05,0.002017965833047697,-0.00010089829165238484,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,URI,-0.05,1.0,-0.05,0.012507743397393023,-0.0006253871698696511,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,URI,-0.05,1.0,-0.05,-0.020351383889301466,0.0010175691944650735,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,URI,-0.05,1.0,-0.05,-0.004840857268643806,0.00024204286343219029,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-15,VRTX,0.05,1.0,0.05,-0.003345771749515669,-0.00016728858747578346,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,VRTX,0.05,1.0,0.05,-0.004704880709456849,-0.00023524403547284245,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,VRTX,0.05,1.0,0.05,-0.010757337522393384,-0.0005378668761196692,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,VRTX,0.05,1.0,0.05,-0.00010334119993193891,-5.167059996596946e-06,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,VRTX,0.05,1.0,0.05,-0.010307123002405771,-0.0005153561501202886,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,VRTX,0.05,1.0,0.05,2.6126972626938638e-05,1.306348631346932e-06,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,VRTX,0.05,1.0,0.05,-0.008900382686658492,-0.0004450191343329246,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,VRTX,0.05,1.0,0.05,-0.00816392629735474,-0.000408196314867737,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,VRTX,0.05,1.0,0.05,0.013939780330850082,0.0006969890165425042,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,WAB,0.05,1.0,0.05,-0.002542160702096674,-0.00012710803510483372,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-16,WAB,0.05,1.0,0.05,-0.003663588334378187,-0.00018317941671890938,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-17,WAB,0.05,1.0,0.05,-0.010658135392845547,-0.0005329067696422774,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-18,WAB,0.05,1.0,0.05,0.025424262903145367,0.0012712131451572684,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-19,WAB,0.05,1.0,0.05,-0.008772346162221334,-0.0004386173081110667,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-22,WAB,0.05,1.0,0.05,0.04907256501199764,0.0024536282505998822,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-23,WAB,0.05,1.0,0.05,-0.017427767366798075,-0.0008713883683399038,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-24,WAB,0.05,1.0,0.05,-0.011310568797999188,-0.0005655284398999594,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-25,WAB,0.05,1.0,0.05,0.011491961814835472,0.0005745980907417736,2025-09-11,2025-09-12,2025-09-25,0,long
2025-09-15,XEL,-0.05,1.0,-0.05,0.0037098412683334026,-0.00018549206341667013,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-16,XEL,-0.05,1.0,-0.05,-0.012867907250027733,0.0006433953625013867,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-17,XEL,-0.05,1.0,-0.05,-0.0008320809694236653,4.160404847118327e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-18,XEL,-0.05,1.0,-0.05,0.0016655478094833587,-8.327739047416794e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-19,XEL,-0.05,1.0,-0.05,-0.0008313891863035439,4.1569459315177196e-05,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-22,XEL,-0.05,1.0,-0.05,0.00332821647083148,-0.000166410823541574,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-23,XEL,-0.05,1.0,-0.05,0.009537028741935849,-0.0004768514370967925,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-24,XEL,-0.05,1.0,-0.05,0.06694959360303665,-0.003347479680151833,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-25,XEL,-0.05,1.0,-0.05,-0.008725745228083448,0.00043628726140417244,2025-09-11,2025-09-12,2025-09-25,0,short
2025-09-29,ADBE,-0.05,1.0,-0.05,-0.0026361287075816753,0.00013180643537908377,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-30,ADBE,-0.05,1.0,-0.05,-0.018557712922853242,0.0009278856461426622,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-01,ADBE,-0.05,1.0,-0.05,-0.02559886259263766,0.001279943129631883,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-02,ADBE,-0.05,1.0,-0.05,0.02257654410069687,-0.0011288272050348437,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-03,ADBE,-0.05,1.0,-0.05,-0.013485889962238318,0.000674294498111916,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-06,ADBE,-0.05,1.0,-0.05,0.00980568872907428,-0.000490284436453714,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-07,ADBE,-0.05,1.0,-0.05,-0.00522652942633095,0.0002613264713165475,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-08,ADBE,-0.05,1.0,-0.05,0.001320638104893801,-6.603190524469005e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-09,ADBE,-0.05,1.0,-0.05,-0.0037273499267597154,0.0001863674963379858,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-29,ADI,-0.05,1.0,-0.05,-0.011189295010781697,0.0005594647505390848,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-30,ADI,-0.05,1.0,-0.05,0.0037175640462072668,-0.00018587820231036334,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-01,ADI,-0.05,1.0,-0.05,-0.026129489141030637,0.001306474457051532,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-02,ADI,-0.05,1.0,-0.05,0.009988261297406487,-0.0004994130648703244,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-03,ADI,-0.05,1.0,-0.05,0.0013242105549504668,-6.621052774752334e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-06,ADI,-0.05,1.0,-0.05,0.0021075203935978504,-0.00010537601967989252,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-07,ADI,-0.05,1.0,-0.05,-0.036082464733588115,0.0018041232366794058,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-08,ADI,-0.05,1.0,-0.05,0.01788222372785797,-0.0008941111863928986,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-09,ADI,-0.05,1.0,-0.05,-0.0002100045004752582,1.0500225023762911e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-29,BAC,-0.05,1.0,-0.05,0.004022234334290387,-0.00020111171671451935,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-30,BAC,-0.05,1.0,-0.05,-0.01583358584304828,0.0007916792921524141,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-01,BAC,-0.05,1.0,-0.05,-0.017639097830957295,0.0008819548915478648,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-02,BAC,-0.05,1.0,-0.05,-0.003946363844796519,0.00019731819223982596,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-03,BAC,-0.05,1.0,-0.05,0.003169523077965586,-0.0001584761538982793,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-06,BAC,-0.05,1.0,-0.05,-0.004936756517676,0.0002468378258838,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-07,BAC,-0.05,1.0,-0.05,-0.001984576125452664,9.92288062726332e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-08,BAC,-0.05,1.0,-0.05,-0.008948082871477858,0.00044740414357389294,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-09,BAC,-0.05,1.0,-0.05,-0.0010031996236186114,5.015998118093057e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-29,BRK-B,-0.05,1.0,-0.05,-0.0015599039681950533,7.799519840975267e-05,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-30,BRK-B,-0.05,1.0,-0.05,0.006990466168141918,-0.0003495233084070959,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-01,BRK-B,-0.05,1.0,-0.05,-0.009030469259701301,0.0004515234629850651,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-02,BRK-B,-0.05,1.0,-0.05,-0.004576472748850757,0.00022882363744253787,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-03,BRK-B,-0.05,1.0,-0.05,0.005706538344282919,-0.00028532691721414597,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-06,BRK-B,-0.05,1.0,-0.05,0.002546343887112501,-0.00012731719435562505,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-07,BRK-B,-0.05,1.0,-0.05,0.004559815266265366,-0.0002279907633132683,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-08,BRK-B,-0.05,1.0,-0.05,-0.0048974547380259414,0.00024487273690129707,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-09,BRK-B,-0.05,1.0,-0.05,-0.006201996891585404,0.0003100998445792702,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-29,CARR,0.05,1.0,0.05,0.004928589275378759,0.00024642946376893796,2025-09-25,2025-09-26,2025-10-09,0,long
2025-09-30,CARR,0.05,1.0,0.05,0.009639847533182033,0.0004819923766591017,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-01,CARR,0.05,1.0,0.05,-0.004020139941754541,-0.00020100699708772707,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-02,CARR,0.05,1.0,0.05,-0.009418102423066288,-0.0004709051211533144,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-03,CARR,0.05,1.0,0.05,0.012733498308475033,0.0006366749154237517,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-06,CARR,0.05,1.0,0.05,0.0026822966613215815,0.00013411483306607908,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-07,CARR,0.05,1.0,0.05,-0.01053341875450553,-0.0005266709377252766,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-08,CARR,0.05,1.0,0.05,0.010476512645577696,0.0005238256322788849,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-09,CARR,0.05,1.0,0.05,-0.028428175674271916,-0.0014214087837135958,2025-09-25,2025-09-26,2025-10-09,0,long
2025-09-29,CIEN,0.05,1.0,0.05,0.01543015961794092,0.000771507980897046,2025-09-25,2025-09-26,2025-10-09,0,long
2025-09-30,CIEN,0.05,1.0,0.05,0.010754947990423203,0.0005377473995211602,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-01,CIEN,0.05,1.0,0.05,0.041532251858453995,0.0020766125929227,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-02,CIEN,0.05,1.0,0.05,0.006195639559090083,0.00030978197795450413,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-03,CIEN,0.05,1.0,0.05,-0.007926154100091787,-0.00039630770500458936,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-06,CIEN,0.05,1.0,0.05,0.011885130988096515,0.0005942565494048258,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-07,CIEN,0.05,1.0,0.05,-0.011549783181575624,-0.0005774891590787812,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-08,CIEN,0.05,1.0,0.05,0.05400058202948044,0.002700029101474022,2025-09-25,2025-09-26,2025-10-09,0,long
2025-10-09,CIEN,0.05,1.0,0.05,0.024740052974375537,0.001237002648718777,2025-09-25,2025-09-26,2025-10-09,0,long
2025-09-29,CMI,-0.05,1.0,-0.05,0.003325098378980984,-0.00016625491894904922,2025-09-25,2025-09-26,2025-10-09,0,short
2025-09-30,CMI,-0.05,1.0,-0.05,0.007009512999976986,-0.0003504756499988493,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-01,CMI,-0.05,1.0,-0.05,0.005398077937306622,-0.00026990389686533113,2025-09-25,2025-09-26,2025-10-09,0,short
2025-10-02,CMI,-0.05,1.0,-0.05,0.01869775687693287,-0.0009348878438466435,2025-09-25,2025-09-26,2025-10-09,0,short
