signal_date,execution_date,end_date,holding_clock,effective_holding_days,sleeve_slot,instrument_id,side,weight,abs_weight,weight_mode,capital_weight,effective_weight,predicted_y,sector,market_cap,size_exposure_z
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,MA,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0020409083752104,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,LMT,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0022097462827739,Industrials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,AZO,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0022152577012713,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,TMUS,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0026881998189748,Communication Services,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ADP,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0027927219961988,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,WMB,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0028080870637176,Energy,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,LIN,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0028255543461133,Materials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ADSK,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0029304868540996,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,NOW,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0030635678360603,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,SHW,short,-0.02,0.02,equal_weight,1.0,-0.02,0.003218706308082,Materials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,CRM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.003311321676617,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,NFLX,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0033724318339992,Communication Services,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,CSCO,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0033860697739278,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ACN,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0034846578709749,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,AJG,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0034915076624868,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,PGR,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0035100880369015,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,TJX,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0036438392350633,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,AON,short,-0.02,0.02,equal_weight,1.0,-0.02,0.003682770811458,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,BDX,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0036883979457704,Health Care,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,BRK-B,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0036954948223246,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,V,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0037656987711233,Unknown,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,HD,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0038125410680438,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,BKNG,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0038212751845273,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,VZ,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0038220418622627,Communication Services,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,EQIX,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0038448214300155,Unknown,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ABT,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0038455177278086,Health Care,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,WM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0039131172266483,Industrials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,MRSH,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0039230544129202,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,JPM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0039439997946643,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,IBM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0039516100961455,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,RSG,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0040347111932779,Industrials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,BA,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0041181110842744,Industrials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,HON,short,-0.02,0.02,equal_weight,1.0,-0.02,0.004228560219152,Industrials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,MCD,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0042574852035647,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ORLY,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0042628111290823,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,SRE,short,-0.02,0.02,equal_weight,1.0,-0.02,0.00428285270482,Utilities,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,XOM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043243222982321,Energy,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ORCL,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043335244190417,Information Technology,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,NDAQ,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043487084678565,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ROST,short,-0.02,0.02,equal_weight,1.0,-0.02,0.004351225228759,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,TRV,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043650776517506,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,ICE,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043694939378104,Financials,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,YUM,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0043723209368048,Consumer Discretionary,,
2025-06-02,2025-06-03,2025-06-16,signal_horizon,9,0,JNJ,short,-0.02,0.02,equal_weight,1.0,-0.02,0.0044072049268387,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,XYZ,long,0.02,0.02,equal_weight,1.0,0.02,0.0127854110414547,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,WBD,long,0.02,0.02,equal_weight,1.0,0.02,0.0122143223839144,Communication Services,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NUE,long,0.02,0.02,equal_weight,1.0,0.02,0.0111277777256544,Materials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,MU,long,0.02,0.02,equal_weight,1.0,0.02,0.0107611032788463,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ORCL,long,0.02,0.02,equal_weight,1.0,0.02,0.0105307394430385,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,TER,long,0.02,0.02,equal_weight,1.0,0.02,0.010168964501846,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,MCHP,long,0.02,0.02,equal_weight,1.0,0.02,0.0100032917900918,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,HOOD,long,0.02,0.02,equal_weight,1.0,0.02,0.0099519510592579,Financials,,
