date,instrument_id,target_weight,capital_weight,effective_weight,daily_close_return,gross_return_contribution,signal_date,execution_date,end_date,sleeve_slot,side
2025-06-16,APP,0.02,1.0,0.02,0.016982640422020356,0.00033965280844040714,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,AXON,0.02,1.0,0.02,0.02757320467691371,0.0005514640935382742,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,AXON,0.02,1.0,0.02,0.010717929938037996,0.0002143585987607599,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,AXON,0.02,1.0,0.02,0.004426899258290984,8.853798516581967e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-09,AXON,0.02,1.0,0.02,-0.010166051703308643,-0.00020332103406617286,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,AXON,0.02,1.0,0.02,-0.02697118522320152,-0.0005394237044640304,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,AXON,0.02,1.0,0.02,0.02058586101287596,0.00041171722025751923,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,AXON,0.02,1.0,0.02,-0.004059783652861526,-8.119567305723053e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,AXON,0.02,1.0,0.02,0.007004634404470522,0.00014009268808941046,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,AXON,0.02,1.0,0.02,-2.5645351991232523e-05,-5.129070398246504e-07,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,AZO,-0.02,1.0,-0.02,-0.008260395127423603,0.00016520790254847205,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,AZO,-0.02,1.0,-0.02,0.0022087362124818544,-4.417472424963709e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,AZO,-0.02,1.0,-0.02,-0.001613317164120942,3.226634328241884e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,AZO,-0.02,1.0,-0.02,-0.005850660302324617,0.00011701320604649235,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,AZO,-0.02,1.0,-0.02,0.004351636242971191,-8.703272485942382e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,AZO,-0.02,1.0,-0.02,-0.014805155000936154,0.0002961031000187231,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,AZO,-0.02,1.0,-0.02,0.0068004018528657895,-0.00013600803705731578,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,AZO,-0.02,1.0,-0.02,-0.011095481535630558,0.00022190963071261116,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,AZO,-0.02,1.0,-0.02,-0.0108247336309929,0.000216494672619858,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,BA,-0.02,1.0,-0.02,-0.006793782495756462,0.00013587564991512924,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,BA,-0.02,1.0,-0.02,-0.013963541442005623,0.00027927082884011246,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,BA,-0.02,1.0,-0.02,0.008515925476021646,-0.00017031850952043293,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,BA,-0.02,1.0,-0.02,0.0318310785496001,-0.000636621570992002,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,BA,-0.02,1.0,-0.02,-0.0081835263865212,0.000163670527730424,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,BA,-0.02,1.0,-0.02,-0.008019263717986336,0.00016038527435972673,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,BA,-0.02,1.0,-0.02,-0.047897196263920305,0.0009579439252784061,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,BA,-0.02,1.0,-0.02,-0.01683431988196138,0.0003366863976392276,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,BA,-0.02,1.0,-0.02,0.0068889255872419675,-0.00013777851174483934,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,BDX,-0.02,1.0,-0.02,0.0016405813763455956,-3.281162752691191e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,BDX,-0.02,1.0,-0.02,0.0005265573273269819,-1.0531146546539638e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,BDX,-0.02,1.0,-0.02,0.014149631767516047,-0.00028299263535032094,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,BDX,-0.02,1.0,-0.02,0.000579867632186204,-1.159735264372408e-05,2025-06-02,2025-06-03,2025-06-16,0,short
