pearson_corr,spearman_corr,rmse,mae,long_short_spread,long_short_return,group_monotonic_spearman,prediction_coverage_ratio,evaluation_rows,evaluation_date_count,evaluation_instrument_count,pearson_ic_mean,pearson_ic_median,pearson_ic_std,pearson_ic_icir,pearson_ic_positive_ratio,pearson_ic_date_count,spearman_ic_mean,spearman_ic_median,spearman_ic_std,spearman_ic_icir,spearman_ic_positive_ratio,spearman_ic_date_count,fold,model,param_set_id,model_params_json,train_min_date,train_max_date,valid_min_date,valid_max_date,train_rows,valid_rows,purge_days,purged_train_date_count,purged_train_row_count,purge_policy,train_max_date_before_purge,selected_feature_count,fit_predict_time_sec
-0.015867332045847803,0.00821408851756313,0.06588317838744243,0.04533639100321968,-0.010595613400582482,-0.010595613400582482,-0.5272727272727272,1.0,62727.0,211.0,298.0,-0.03875000152512105,-0.0356021337424486,0.1704131374693369,-0.22738858107165294,0.3933649289099526,211.0,-0.008535219195947375,-0.013599894253527168,0.1255848096285842,-0.06796378655340721,0.45023696682464454,211.0,1,ridge,default,{},2022-01-03,2022-10-20,2022-11-04,2023-09-08,59781,62727,10,10,2960,last_target_horizon_rows_per_instrument,2022-11-03,50,0.06726024998351932
-0.020268738969995554,0.011465789400183252,0.06547986947054187,0.04498865759523275,-0.015177670429239815,-0.015177670429239815,-0.7575757575757575,1.0,62727.0,211.0,298.0,-0.06062499968801411,-0.059105612552216,0.20839571304084425,-0.29091289260893766,0.4028436018957346,211.0,-0.020346092509284736,-0.01934322612288714,0.14851710944863428,-0.13699494007672955,0.4312796208530806,211.0,1,lasso,default,{},2022-01-03,2022-10-20,2022-11-04,2023-09-08,59781,62727,10,10,2960,last_target_horizon_rows_per_instrument,2022-11-03,50,0.09470424999017268
0.03314140855189796,-0.0059833089675364656,0.05872180490023352,0.0424456784747625,0.009399340962067248,0.009399340962067248,0.9151515151515152,1.0,62952.0,211.0,299.0,0.058231880577173156,0.04694268169361091,0.14820413964183746,0.3929166939459397,0.6161137440758294,211.0,0.03098934368801874,0.02700230742250001,0.12641105140734793,0.24514742455672206,0.5734597156398105,211.0,2,ridge,default,{},2022-01-03,2023-08-24,2023-09-11,2024-07-12,122488,62952,10,10,2980,last_target_horizon_rows_per_instrument,2023-09-08,50,0.06337462493684143
0.02869868238859104,0.006372264732364275,0.058607227239406395,0.04219019251588302,0.01064973934564481,0.01064973934564481,0.7575757575757575,1.0,62952.0,211.0,299.0,0.060949528304662284,0.03858751454234358,0.15995555146152918,0.38104040621135443,0.6161137440758294,211.0,0.03361074396761106,0.028203064969916442,0.13779780633604724,0.24391349079712202,0.5592417061611374,211.0,2,lasso,default,{},2022-01-03,2023-08-24,2023-09-11,2024-07-12,122488,62952,10,10,2980,last_target_horizon_rows_per_instrument,2023-09-08,50,0.6013278750469908
0.09807297982577783,0.09049303031730678,0.0710936575037889,0.05066845062143756,0.013667509727449286,0.013667509727449286,0.9757575757575757,1.0,63153.0,211.0,300.0,0.058904142214452615,0.0641447701259712,0.1910142692424606,0.3083756121888657,0.6066350710900474,211.0,0.04808142768606756,0.03240258225091389,0.16547019797128745,0.2905745462056599,0.5829383886255924,211.0,3,ridge,default,{},2022-01-03,2024-06-27,2024-07-15,2025-05-15,185430,63153,10,10,2990,last_target_horizon_rows_per_instrument,2024-07-12,50,0.11740149999968708
0.11894695437049779,0.11441722358751973,0.0711559926963361,0.05068515610103083,0.01458948794921826,0.01458948794921826,0.8303030303030302,1.0,63153.0,211.0,300.0,0.06606524895052496,0.07071839838333067,0.25519714158405316,0.258879266987265,0.6018957345971564,211.0,0.03569525136967454,0.024317299274988213,0.21148768625538047,0.16878170073018336,0.5639810426540285,211.0,3,lasso,default,{},2022-01-03,2024-06-27,2024-07-15,2025-05-15,185430,63153,10,10,2990,last_target_horizon_rows_per_instrument,2024-07-12,50,0.45311441691592336
