run_name,base_run_name,predictions_path,hold_days,step_days,signal_delay_days,holding_clock,effective_holding_days,top_k,cost_bps,borrow_cost_bps,price_adjustment_mode,neutral_mode,daily_count,invested_day_count,cash_day_count,rebalance_count,portfolio_total_return,portfolio_annualized_return,portfolio_annualized_vol,portfolio_sharpe,portfolio_max_drawdown,portfolio_calmar,sharpe_definition,hit_ratio,first_half_total_return,second_half_total_return,monthly_period_count,positive_month_ratio,best_month_return,worst_month_return,top_5_net_return_days_simple_sum,bottom_5_net_return_days_simple_sum,top_5_instrument_abs_contribution_share,max_abs_selected_stock_daily_return,selected_stock_return_abs_gt_20pct_count,selected_stock_return_abs_gt_50pct_count,average_gross_turnover,average_net_turnover,average_turnover_cost_bps,total_turnover_cost,turnover_accounting,skipped_incomplete_return_path_count,total_borrow_cost,average_gross_exposure,average_net_exposure,average_max_abs_sector_net_weight,benchmark_total_return,relative_wealth_vs_equal_weight_long_only,is_short_sample_warning
canonical_us300_release_v1_ls_hold10d_top50_cost50bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,10,10,1,signal_horizon,9,50,50.0,0.0,vendor_adjusted,unconstrained,250,250,0,25,0.0588443813132431,0.0593288338446789,0.1570001381530648,0.4454054225347229,-0.0749743683013133,0.7913215568051628,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.516,0.0335600151557025,0.0244633749243221,13,0.4615384615384615,0.0650008773388239,-0.046798879001662,0.1290906708388373,-0.1406773280731064,0.0955005223312507,0.4910926596045015,15,0,4.000000000000002,0.0,200.00000000000009,0.5000000000000002,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0808,0.327190618891692,-0.2021911801957574,False
canonical_us300_release_v1_ls_hold10d_top50_cost50bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,10,10,1,signal_horizon,9,50,50.0,0.0,vendor_adjusted,sector_neutral,250,250,0,25,-0.095680136928772,-0.0964074394498343,0.1387911718596892,-0.6610388125232237,-0.146134853269899,-0.6597155797719091,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.476,-0.0260865800408139,-0.0714576423958454,13,0.3076923076923077,0.0275541264964549,-0.0436481664985343,0.1044051729646578,-0.124001735919688,0.090116656512324,0.7024765852638799,10,1,4.000000000000002,0.0,200.00000000000009,0.5000000000000002,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.327190618891692,-0.3186209650679977,False
canonical_us300_release_v1_ls_hold20d_top10_cost5bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,5.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,1.52030473454962,1.6395245642790095,0.3273086697157362,3.133029932025258,-0.1137671696977769,14.411227497655217,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.6877240821329254,0.4933156202668436,12,0.9166666666666666,0.2102161832396671,-0.0022791180039625,0.3430851643819679,-0.265322619951365,0.2329394733479918,0.7024765852638799,5,1,4.0,0.0,19.999999999999996,0.0239999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.1916666666666667,0.2950902906399935,0.9460455790338476,False
canonical_us300_release_v1_ls_hold20d_top10_cost5bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,5.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.6133242566967929,0.6523716942855178,0.2471990019911437,2.1566242043314285,-0.1116563929604405,5.842672121037001,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.1899425106279939,0.3558001687370242,12,0.75,0.105333236598371,-0.0401196335789342,0.210748430174094,-0.1920569938895988,0.2620453454043187,0.1755214146524037,0,0,4.0,0.0,19.999999999999996,0.0239999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.2457233818806086,False
canonical_us300_release_v1_ls_hold20d_top10_cost10bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,10.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,1.4605590550936167,1.5738633299785445,0.3275638166346869,3.0536579696356148,-0.1137671696977773,13.834072994516031,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.6675876206830291,0.4755201013580274,12,0.9166666666666666,0.2077922444922773,-0.0033321451583491,0.3430851643819679,-0.267322619951365,0.2329394733479918,0.7024765852638799,5,1,4.0,0.0,39.99999999999999,0.0479999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.1916666666666667,0.2950902906399935,0.8999131356916317,False
canonical_us300_release_v1_ls_hold20d_top10_cost10bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,10.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.5750945079623138,0.6112834564038652,0.2473096244557161,2.0537629786891785,-0.1134609778449424,5.387609625921386,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.1757344167250794,0.3396686237608186,12,0.75,0.1031427733238758,-0.0420311817265561,0.210748430174094,-0.1940569938895988,0.2620453454043187,0.1755214146524037,0,0,4.0,0.0,39.99999999999999,0.0479999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.2162043985241761,False
canonical_us300_release_v1_ls_hold20d_top10_cost20bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,20.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,1.3451139934695435,1.447215169628182,0.3282817094129117,2.8934534943463146,-0.1148211582903904,12.604080913102075,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.6279738295592394,0.4405108674900901,12,0.8333333333333334,0.2029516566436096,-0.0054381994671222,0.3430851643819679,-0.271322619951365,0.2329394733479918,0.7024765852638799,5,1,4.0,0.0,79.99999999999999,0.0959999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.1916666666666667,0.2950902906399935,0.8107725850609697,False
canonical_us300_release_v1_ls_hold20d_top10_cost20bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,20.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.5012231207615041,0.5320308361696524,0.2478065924200403,1.846259804925489,-0.1170646444954429,4.544761046024986,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.147783665342791,0.3079321182996242,12,0.75,0.0987683639508265,-0.0458485623488145,0.210748430174094,-0.1980569938895988,0.2620453454043187,0.1755214146524037,0,0,4.0,0.0,79.99999999999999,0.0959999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.1591648332253701,False
canonical_us300_release_v1_ls_hold20d_top10_cost50bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,50.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,1.0290953784291688,1.1021687937100504,0.3320761298474867,2.4050745821374657,-0.1257002033958225,8.768233972059582,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.5142498609226696,0.3400003729852026,12,0.8333333333333334,0.1884882102664977,-0.012444170235822,0.3430851643819679,-0.283322619951365,0.2329394733479918,0.7024765852638799,5,1,4.0,0.0,199.99999999999997,0.2399999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.1916666666666667,0.2950902906399935,0.5667597796802668,False
canonical_us300_release_v1_ls_hold20d_top10_cost50bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,10,50.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.2990006710831641,0.3161028943184221,0.2514745969698037,1.218076714991038,-0.1278316194989061,2.472806771576004,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5416666666666666,0.06754490669747,0.2168112675481899,12,0.6666666666666666,0.0919390383462182,-0.0572549788317016,0.210748430174094,-0.2100569938895988,0.2620453454043187,0.1755214146524037,0,0,4.0,0.0,199.99999999999997,0.2399999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0030193882785101,False
canonical_us300_release_v1_ls_hold20d_top20_cost5bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,5.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,1.047201267131232,1.1218690042211947,0.2585824916296538,3.042231023813597,-0.0998199137758106,11.238929806539833,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5666666666666667,0.4600127533105471,0.4021804004720155,12,0.9166666666666666,0.1303905780257004,-0.0180642337648452,0.2297671125385658,-0.2110992100640103,0.184171259042133,0.7024765852638799,9,1,4.000000000000001,0.0,20.000000000000004,0.024,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.125,0.2950902906399935,0.5807401861684629,False
canonical_us300_release_v1_ls_hold20d_top20_cost5bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,5.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.515217608334718,0.5470300834800865,0.1988733147097139,2.29498099662445,-0.0818527754477432,6.683097555187036,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.2545467949722795,0.2077808611102449,12,0.9166666666666666,0.0917924287862481,-0.009558612729992,0.1616156914870602,-0.1619392726345429,0.158684626715484,0.3583731788330714,3,0,4.000000000000001,0.0,20.000000000000004,0.024,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.1699706339284996,False
canonical_us300_release_v1_ls_hold20d_top20_cost10bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,10.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.9986316705672512,1.0690424604898658,0.2589020337989253,2.9411421265316977,-0.0998199137758107,10.709711319635757,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5666666666666667,0.4425958614647987,0.3854411508832824,12,0.9166666666666666,0.1292590559255744,-0.0200216395715742,0.2297671125385658,-0.2130992100640103,0.184171259042133,0.7024765852638799,9,1,4.000000000000001,0.0,40.00000000000001,0.048,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.125,0.2950902906399935,0.5432373209898664,False
canonical_us300_release_v1_ls_hold20d_top20_cost10bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,10.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.4792771274758043,0.5085232891752614,0.199109992893005,2.165689786480105,-0.0818527754477433,6.212657865216969,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.2395652087056976,0.1933838712853244,12,0.9166666666666666,0.0906995434721478,-0.0105843073792545,0.1616156914870602,-0.1629392726345429,0.158684626715484,0.3583731788330714,3,0,4.000000000000001,0.0,40.00000000000001,0.048,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.1422193017482906,False
canonical_us300_release_v1_ls_hold20d_top20_cost20bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,20.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.9047845232822976,0.9671530310552292,0.2598030575902533,2.7369488444289525,-0.0998199137758106,9.688978826683767,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5625,0.4083321057446103,0.352510899604326,12,0.9166666666666666,0.126996011725323,-0.0239305925450205,0.2297671125385658,-0.2170992100640103,0.184171259042133,0.7024765852638799,9,1,4.000000000000001,0.0,80.00000000000001,0.096,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.125,0.2950902906399935,0.4707735337441316,False
canonical_us300_release_v1_ls_hold20d_top20_cost20bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,20.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.4098316938897781,0.4342525576879872,0.1999245522057872,1.9047709438034883,-0.0842166188480129,5.156376064820292,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.2100928814460163,0.1650607284005181,12,0.9166666666666666,0.088513772843948,-0.0126356966777794,0.1616156914870602,-0.1649392726345429,0.158684626715484,0.3583731788330714,3,0,4.000000000000001,0.0,80.00000000000001,0.096,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0885972229728346,False
canonical_us300_release_v1_ls_hold20d_top20_cost50bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,50.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.647907154526324,0.6895823972964001,0.2645617519529194,2.1162079329985115,-0.1105877519715013,6.235612760028854,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.55,0.3099664724816688,0.2579765888240186,12,0.8333333333333334,0.1202068791245682,-0.0356105823452729,0.2297671125385658,-0.2290992100640103,0.184171259042133,0.7024765852638799,9,1,4.000000000000001,0.0,200.00000000000009,0.2400000000000001,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.125,0.2950902906399935,0.2724264604840636,False
canonical_us300_release_v1_ls_hold20d_top20_cost50bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,20,50.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.2197426689130286,0.2319175077140942,0.2050320303471147,1.1198761364542968,-0.1003803579772274,2.310387334608905,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5416666666666666,0.1254866442932309,0.0837469063695441,12,0.5833333333333334,0.081956460959345,-0.0187898645733542,0.1616156914870602,-0.1731168684093797,0.158684626715484,0.3583731788330714,3,0,4.000000000000001,0.0,200.00000000000009,0.2400000000000001,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,-0.0581794352652665,False
canonical_us300_release_v1_ls_hold20d_top30_cost5bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,5.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.7393672877981905,0.7881784756490571,0.2270738033046053,2.675679894100277,-0.0915575249602711,8.608560312121426,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.3085194216540321,0.3292636387464132,12,0.8333333333333334,0.142163374860716,-0.0252601213373804,0.1934756134432099,-0.1983618740740109,0.1425085848694723,0.7024765852638799,11,1,4.0,0.0,19.999999999999996,0.0239999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0972222222222222,0.2950902906399935,0.3430471221729638,False
canonical_us300_release_v1_ls_hold20d_top30_cost5bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,5.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.5233607631265207,0.5557610834556346,0.1713162941896323,2.6673506056629717,-0.0712865331978357,7.796158103428539,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.2562584364118996,0.2126173396912769,12,0.9166666666666666,0.1004393860128798,-0.0053811585202576,0.1470288156681964,-0.1336096338214885,0.1313205928103571,0.7024765852638799,6,1,4.0,0.0,19.999999999999996,0.0239999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.1762583459518665,False
canonical_us300_release_v1_ls_hold20d_top30_cost10bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,10.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.6981122794358745,0.7436717146140446,0.2273331515316334,2.5617768726440047,-0.0934085495930159,7.961495150649982,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.2929016589481559,0.3134117878829079,12,0.8333333333333334,0.1398898939084452,-0.0272072621816046,0.1934756134432099,-0.2003618740740109,0.1425085848694723,0.7024765852638799,11,1,4.0,0.0,39.99999999999999,0.0479999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0972222222222222,0.2950902906399935,0.3111921938637345,False
canonical_us300_release_v1_ls_hold20d_top30_cost10bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,10.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.4872333297041467,0.5170436087064434,0.1715694635481628,2.516535356220008,-0.0730948218640471,7.073601050264815,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5541666666666667,0.241264121799331,0.1981602493659917,12,0.9166666666666666,0.0993378450859401,-0.0064041352589575,0.1470288156681964,-0.1356096338214885,0.1313205928103571,0.7024765852638799,6,1,4.0,0.0,39.99999999999999,0.0479999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.1483626589225699,False
canonical_us300_release_v1_ls_hold20d_top30_cost20bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,20.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.6183977733370118,0.6578282498230985,0.2281506310178906,2.331691162130944,-0.0971049374989506,6.7744057796258526,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.55,0.2621775444335854,0.2822267203805169,12,0.75,0.1353497266387968,-0.0310957036380892,0.1934756134432099,-0.2043618740740109,0.1425085848694723,0.7024765852638799,11,1,4.0,0.0,79.99999999999999,0.0959999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0972222222222222,0.2950902906399935,0.2496408822100349,False
canonical_us300_release_v1_ls_hold20d_top30_cost20bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,20.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.4174262451387664,0.4423660562442315,0.1724712918988571,2.211154197710157,-0.0767930594126554,5.760495279490451,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5458333333333333,0.2117665027518362,0.1697189532140832,12,0.8333333333333334,0.0971347632320607,-0.0084500887363574,0.1470288156681964,-0.1396096338214885,0.1313205928103571,0.7024765852638799,6,1,4.0,0.0,79.99999999999999,0.0959999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0944613324514374,False
canonical_us300_release_v1_ls_hold20d_top30_cost50bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,50.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.400198647784604,0.4239644157270492,0.2329440949211036,1.634627441867457,-0.1081488103403202,3.9201949091527473,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5416666666666666,0.1739756756653692,0.1926981766389814,12,0.75,0.1217835819090054,-0.042714306151833,0.1934756134432099,-0.2163618740740109,0.1425085848694723,0.7024765852638799,11,1,4.0,0.0,199.99999999999997,0.2399999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0972222222222222,0.2950902906399935,0.0811590959366002,False
canonical_us300_release_v1_ls_hold20d_top30_cost50bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,30,50.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.2263442817517811,0.2389193354170866,0.1782423592458017,1.2912790317662537,-0.0902533388145998,2.6472077216764176,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5333333333333333,0.1270857296088305,0.0880665503389874,12,0.5833333333333334,0.0905255176704216,-0.0145879491685571,0.1470288156681964,-0.1516096338214885,0.1313205928103571,0.7024765852638799,6,1,4.0,0.0,199.99999999999997,0.2399999999999999,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,-0.0530820201379474,False
canonical_us300_release_v1_ls_hold20d_top50_cost5bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,5.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.7159245437819637,0.7628813997958803,0.162357337826553,3.5767137151287325,-0.0592233000747864,12.881440224244894,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5666666666666667,0.3031704880888284,0.3167306653011015,12,1.0,0.0852520559227494,0.0119091508547826,0.1471109534526335,-0.1425594976945869,0.0994926279978507,0.7024765852638799,17,1,4.000000000000001,0.0,20.000000000000007,0.024,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0783333333333333,0.2950902906399935,0.3249458792050761,False
canonical_us300_release_v1_ls_hold20d_top50_cost5bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,5.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.4100771849823481,0.4345147894491783,0.1419931365932999,2.613686007636799,-0.0599789662499772,7.244452790970589,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5625,0.1840883263930566,0.1908547306413324,12,0.9166666666666666,0.0823859654096168,-0.0053738393441349,0.1181564640753157,-0.1188442570155663,0.0941415579577741,0.7024765852638799,12,1,4.000000000000001,0.0,20.000000000000007,0.024,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0887867781678231,False
canonical_us300_release_v1_ls_hold20d_top50_cost10bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,10.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.6752288935690269,0.71900786076103,0.1627047767898765,3.4141942720798135,-0.0611300259726528,11.761942667629258,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5625,0.2876209787940413,0.3010264054085338,12,1.0,0.0841657175284322,0.0098889375837802,0.1471109534526335,-0.1445594976945869,0.0994926279978507,0.7024765852638799,17,1,4.000000000000001,0.0,40.000000000000014,0.048,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0783333333333333,0.2950902906399935,0.2935228575771198,False
canonical_us300_release_v1_ls_hold20d_top50_cost10bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,10.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.3766265651216778,0.3988042826332896,0.1422958487224992,2.4310299801435633,-0.0607584403755495,6.5637676044393105,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5625,0.1699523581540327,0.1766518145181053,12,0.8333333333333334,0.0813024959747719,-0.0073886456726878,0.1181564640753157,-0.1198442570155663,0.0941415579577741,0.7024765852638799,12,1,4.000000000000001,0.0,40.000000000000014,0.048,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0629579845289332,False
canonical_us300_release_v1_ls_hold20d_top50_cost20bps_unconstrained_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,20.0,0.0,vendor_adjusted,unconstrained,240,240,0,12,0.596594987190221,0.63438549550436,0.1638150550189591,3.083390088277069,-0.0649376761202114,9.769143791502447,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.5583333333333333,0.2570309960986392,0.2701317566117795,12,1.0,0.0819930407397984,0.0058545669006817,0.1471109534526335,-0.1485594976945869,0.0994926279978507,0.7024765852638799,17,1,4.000000000000001,0.0,80.00000000000003,0.096,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0783333333333333,0.2950902906399935,0.2328059276865037,False
canonical_us300_release_v1_ls_hold20d_top50_cost20bps_sector_neutral_signal_horizon,canonical_us300_release_v1,outputs/public_us300_release_v1/test_predictions_with_actual.csv,20,20,1,signal_horizon,19,50,20.0,0.0,vendor_adjusted,sector_neutral,240,240,0,12,0.3119924038045061,0.329927255676929,0.1433766835442467,2.0611822437862997,-0.0645655946935268,5.109954570123499,"mean_daily_net_return / sample_std_daily_net_return * sqrt(252), risk_free_rate=0",0.55,0.1421434245996831,0.1487107271701493,12,0.8333333333333334,0.0791355571050829,-0.0114121309677931,0.1181564640753157,-0.1236318796336065,0.0941415579577741,0.7024765852638799,12,1,4.000000000000001,0.0,80.00000000000003,0.096,capital_scaled_full_sleeve_round_trip_without_cross_sleeve_netting,0,0.0,2.0,0.0,0.0,0.2950902906399935,0.0130509148950226,False
